candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,curve_mae_deg,curve_rmse_deg,signed_curve_mean_error_deg,absolute_curve_mean_error_deg,centered_curve_mae_deg,mean_percentage_error_pct,truth_peak_to_peak_deg,predicted_peak_to_peak_deg,peak_to_peak_error_pct,residual_peak_to_peak_pct,derivative_rmse_deg_per_deg,residual_smoothness_deg_per_deg2,residual_lag1_autocorrelation,closure_mismatch_deg,mean_harmonic_amplitude_error_pct,mean_harmonic_phase_error_deg,max_harmonic_amplitude_error_pct,max_harmonic_phase_error_deg
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\700rpm\700.0rpm1800.0Nm30.0deg.csv,700.000000,1800.000000,30.000000,0.000644,0.000786,0.000562,0.000562,0.000440,1.415052,0.045506,0.044074,3.145191,8.409388,0.009499,0.480443,0.969676,0.000785,6.723191,5.834968,14.923835,15.283734
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm0.0Nm35.0deg.csv,800.000000,0.000000,35.000000,0.000614,0.000771,0.000049,0.000049,0.000613,1.566197,0.039182,0.037849,3.404277,13.938450,0.010992,0.473596,0.974273,0.000454,22.245930,5.751555,60.416834,14.602786
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm100.0Nm35.0deg.csv,800.000000,100.000000,35.000000,0.002117,0.002212,0.002117,0.002117,0.000512,5.401714,0.039198,0.037219,5.049420,11.802708,0.008441,0.393942,0.977176,0.000693,15.270372,5.812058,38.773558,11.096560
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\800rpm\800.0rpm600.0Nm25.0deg.csv,800.000000,600.000000,25.000000,0.000633,0.000770,-0.000524,0.000524,0.000457,1.534347,0.041285,0.040282,2.428963,9.849741,0.012693,0.632115,0.932753,0.001353,1.366574,2.072141,2.423306,4.026167
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm800.0Nm35.0deg.csv,800.000000,800.000000,35.000000,0.000458,0.000563,0.000312,0.000312,0.000376,1.095980,0.041807,0.039920,4.512089,8.217638,0.010774,0.531131,0.929707,0.000108,1.852194,0.950907,5.304457,2.728370
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\800rpm\800.0rpm1200.0Nm30.0deg.csv,800.000000,1200.000000,30.000000,0.000396,0.000493,-0.000065,0.000065,0.000393,0.910020,0.043538,0.041469,4.752655,8.290727,0.011305,0.557538,0.928632,0.001261,5.144923,1.985881,7.883733,3.959691
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\800rpm\800.0rpm1800.0Nm35.0deg.csv,800.000000,1800.000000,35.000000,0.000503,0.000632,-0.000023,0.000023,0.000503,1.095563,0.045925,0.044168,3.825873,11.219293,0.010864,0.514244,0.960582,0.000050,6.878387,7.767793,16.027742,19.760119
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\900rpm\900.0rpm0.0Nm30.0deg.csv,900.000000,0.000000,30.000000,0.001341,0.001480,0.001333,0.001333,0.000515,3.446368,0.038913,0.037338,4.045443,12.723872,0.012819,0.512222,0.935719,0.000970,19.076877,2.815277,52.114174,5.523260
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\900rpm\900.0rpm100.0Nm35.0deg.csv,900.000000,100.000000,35.000000,0.001876,0.002024,0.001874,0.001874,0.000628,4.694878,0.039953,0.037236,6.800457,12.150489,0.009519,0.398289,0.974151,0.000730,18.596839,6.979434,32.565513,12.511677
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\900rpm\900.0rpm700.0Nm25.0deg.csv,900.000000,700.000000,25.000000,0.000513,0.000626,0.000127,0.000127,0.000504,1.207867,0.042500,0.040691,4.257172,10.379971,0.011098,0.483889,0.944410,0.000444,2.113470,1.387529,3.424227,2.097456
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\900rpm\900.0rpm1500.0Nm35.0deg.csv,900.000000,1500.000000,35.000000,0.000444,0.000555,-0.000115,0.000115,0.000434,0.990779,0.044839,0.042839,4.459414,9.064427,0.009818,0.404702,0.943196,0.000461,2.386735,1.230036,6.107084,2.678757
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1000rpm\1000.0rpm600.0Nm30.0deg.csv,1000.000000,600.000000,30.000000,0.000391,0.000487,-0.000035,0.000035,0.000390,0.951916,0.041088,0.039613,3.589660,8.193567,0.010964,0.442679,0.892945,0.000464,3.617444,0.553093,8.476913,0.988585
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1000rpm\1000.0rpm900.0Nm35.0deg.csv,1000.000000,900.000000,35.000000,0.001056,0.001181,0.001043,0.001043,0.000442,2.514950,0.041995,0.040300,4.034699,9.634125,0.010491,0.408037,0.925496,0.000997,2.058877,0.652026,4.932032,1.649946
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1000rpm\1000.0rpm1400.0Nm35.0deg.csv,1000.000000,1400.000000,35.000000,0.000854,0.001051,0.000702,0.000702,0.000629,1.948081,0.043852,0.042521,3.035200,13.111525,0.012095,0.460345,0.950916,0.001052,7.375572,2.480392,15.658633,6.989667
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1000rpm\1000.0rpm1800.0Nm30.0deg.csv,1000.000000,1800.000000,30.000000,0.000750,0.000930,0.000018,0.000018,0.000750,1.582082,0.047390,0.044361,6.392772,13.796802,0.013124,0.514648,0.958040,0.001614,7.162128,4.852289,17.397001,12.883204
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1100rpm\1100.0rpm300.0Nm25.0deg.csv,1100.000000,300.000000,25.000000,0.002372,0.002969,-0.000302,0.000302,0.002361,4.736044,0.050079,0.040490,19.147861,32.787437,0.024598,0.809666,0.983139,0.000988,6.716569,3.660919,12.756806,7.647125
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm500.0Nm30.0deg.csv,1100.000000,500.000000,30.000000,0.003432,0.004256,-0.000334,0.000334,0.003422,6.119569,0.056083,0.039490,29.585487,40.393184,0.033683,1.091975,0.984751,0.001817,2.726776,1.702994,7.370902,4.717129
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm800.0Nm30.0deg.csv,1100.000000,800.000000,30.000000,0.003512,0.004308,-0.000111,0.000111,0.003510,6.102170,0.057558,0.040359,29.881862,40.289652,0.039190,1.326788,0.979721,0.000205,4.888166,2.481929,8.254781,6.976031
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1000.0Nm30.0deg.csv,1100.000000,1000.000000,30.000000,0.003865,0.004736,0.000085,0.000085,0.003865,6.598667,0.058570,0.040998,30.001202,45.513209,0.044934,1.537019,0.977882,0.000574,3.937964,0.711316,7.449193,1.775655
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1200.0Nm30.0deg.csv,1100.000000,1200.000000,30.000000,0.003546,0.004311,0.001458,0.001458,0.003361,6.482394,0.054708,0.041768,23.653076,39.534458,0.047227,1.679550,0.966295,0.001796,3.925868,2.087791,9.152001,4.694035
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1100rpm\1100.0rpm1400.0Nm35.0deg.csv,1100.000000,1400.000000,35.000000,0.003326,0.004051,-0.000054,0.000054,0.003326,5.943654,0.055963,0.042694,23.710892,40.350365,0.052564,1.896076,0.957896,0.000355,6.263483,0.529463,9.371730,0.734532
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1300rpm\1300.0rpm300.0Nm25.0deg.csv,1300.000000,300.000000,25.000000,0.001593,0.001943,0.001386,0.001386,0.001147,3.773047,0.042227,0.040738,3.524731,18.070352,0.009705,0.265566,0.982676,0.001985,6.951941,1.440599,11.394133,2.445210
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm300.0Nm35.0deg.csv,1300.000000,300.000000,35.000000,0.001252,0.001538,0.001049,0.001049,0.000937,2.908047,0.043063,0.038940,9.574049,15.723217,0.009835,0.285374,0.972167,0.002707,2.540478,1.265128,4.713925,2.338600
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,0.000920,0.001166,-0.000655,0.000655,0.000761,2.163580,0.042542,0.041695,1.990144,16.921045,0.010298,0.299278,0.952202,0.001061,3.420446,2.195048,8.543852,5.123805
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,0.001729,0.002102,0.000948,0.000948,0.001590,3.846942,0.044939,0.040822,9.161372,22.562906,0.010856,0.262988,0.986881,0.000376,8.679653,0.526205,13.985944,1.201728
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,0.001406,0.001696,0.000645,0.000645,0.001325,3.158338,0.044520,0.041160,7.546194,19.707740,0.010942,0.281279,0.980511,0.001354,5.547699,2.364729,12.198583,5.251971
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,0.001930,0.002299,0.000845,0.000845,0.001842,4.140312,0.046611,0.041657,10.629861,23.001702,0.012067,0.283619,0.987574,0.001899,8.680674,0.674217,18.690623,1.197553
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,0.001461,0.001778,0.000944,0.000944,0.001291,3.239096,0.045090,0.041401,8.181454,18.472931,0.013532,0.363388,0.967443,0.001949,3.263255,1.093057,8.924015,1.765688
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,0.001576,0.001927,0.001265,0.001265,0.001190,3.687733,0.042749,0.038982,8.812752,21.318677,0.010213,0.251794,0.977369,0.001621,1.610275,1.242051,2.106833,2.042917
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,0.001298,0.001547,0.001116,0.001116,0.000860,3.086903,0.042055,0.040872,2.814712,19.415267,0.010550,0.252603,0.956233,0.000903,5.920851,6.811087,10.198760,11.989476
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,0.001369,0.001670,0.000486,0.000486,0.001322,3.035182,0.045118,0.041307,8.447237,22.529171,0.013432,0.339486,0.967311,0.002954,4.741326,0.727401,10.326422,2.004789
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,0.001971,0.002395,-0.001771,0.001771,0.001360,4.258565,0.046280,0.044329,4.215809,19.386890,0.013740,0.345165,0.966385,0.003475,5.113636,2.400891,8.199669,4.592962
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,0.002313,0.002657,0.000458,0.000458,0.002292,5.121801,0.045158,0.040502,10.310295,26.724893,0.011478,0.221567,0.990474,0.000375,10.162985,0.634839,18.349830,0.727523
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,0.002456,0.002885,0.000753,0.000753,0.002403,5.414783,0.045352,0.038231,15.702027,29.710297,0.012462,0.244412,0.990036,0.000122,13.126711,4.725836,32.996891,10.546244
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm600.0Nm35.0deg.csv,1600.000000,600.000000,35.000000,0.005261,0.005936,-0.000483,0.000483,0.005250,9.097803,0.057827,0.040442,30.064416,39.751826,0.020134,0.290383,0.994541,0.001156,6.260588,1.736152,10.742630,2.748953
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm1600.0Nm30.0deg.csv,1600.000000,1600.000000,30.000000,0.009847,0.011107,0.000937,0.000937,0.009831,12.938420,0.076110,0.044730,41.230054,55.989343,0.033327,0.301938,0.995906,0.001871,1.030641,3.375705,1.837272,8.930711
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm1700.0Nm35.0deg.csv,1600.000000,1700.000000,35.000000,0.009688,0.010907,-0.000272,0.000272,0.009686,12.548069,0.077209,0.046389,39.917665,54.058694,0.033074,0.311854,0.995836,0.001264,5.178562,0.474525,11.807560,1.151922
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm200.0Nm30.0deg.csv,1700.000000,200.000000,30.000000,0.002763,0.003320,0.000357,0.000357,0.002751,5.448673,0.050702,0.040353,20.411125,34.919840,0.015108,0.294266,0.988113,0.000298,3.725383,0.908238,6.078414,2.040674
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm400.0Nm30.0deg.csv,1700.000000,400.000000,30.000000,0.003364,0.004077,-0.000070,0.000070,0.003364,6.403712,0.052534,0.041105,21.756592,38.331028,0.016275,0.290217,0.991082,0.003728,5.572914,0.644732,15.879534,1.124795
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1700rpm\1700.0rpm500.0Nm35.0deg.csv,1700.000000,500.000000,35.000000,0.004057,0.004852,0.000365,0.000365,0.004048,7.680428,0.052818,0.040467,23.383512,45.051742,0.019801,0.358493,0.990628,0.002609,2.644508,2.434265,4.503661,4.776655
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm800.0Nm30.0deg.csv,1700.000000,800.000000,30.000000,0.004502,0.005430,0.001629,0.001629,0.004339,7.993657,0.056324,0.041720,25.928998,52.090236,0.025265,0.506638,0.986439,0.001268,6.140936,1.194454,14.725821,2.827888
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1700rpm\1700.0rpm1200.0Nm25.0deg.csv,1700.000000,1200.000000,25.000000,0.000798,0.000979,0.000425,0.000425,0.000716,1.794241,0.044499,0.043410,2.446084,14.124008,0.009986,0.223700,0.923568,0.000443,10.440868,8.912463,25.686263,23.471602
wave52r_promotion_k01_fw_seed_161803,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1700rpm\1700.0rpm1600.0Nm25.0deg.csv,1700.000000,1600.000000,25.000000,0.002178,0.002365,-0.002175,0.002175,0.000751,4.751764,0.045835,0.045296,1.175720,14.750645,0.009956,0.219472,0.931351,0.000279,13.012714,7.695049,34.467011,18.020327
