candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,harmonic_order,truth_amplitude_deg,predicted_amplitude_deg,amplitude_error_pct,phase_error_deg
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,6,0.000023,0.000102,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,8,0.000044,0.000071,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,10,0.000009,0.000007,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,12,0.000031,0.000007,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,19,0.000021,0.000005,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,1,0.017184,0.017417,1.355125,0.026950
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,2,0.000356,0.000220,38.062885,3.532554
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,3,0.000796,0.000884,11.035410,5.892878
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,4,0.000041,0.000037,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,5,0.000042,0.000010,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,6,0.000022,0.000050,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,8,0.000052,0.000031,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,10,0.000010,0.000006,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,12,0.000024,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,19,0.000025,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,1,0.017075,0.017261,1.089206,0.163543
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,2,0.000331,0.000420,26.999968,5.520750
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,3,0.000840,0.000858,2.099105,8.864464
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,4,0.000040,0.000044,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,5,0.000018,0.000034,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,6,0.000016,0.000068,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,8,0.000094,0.000049,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,10,0.000010,0.000008,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,12,0.000019,0.000003,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,19,0.000031,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,1,0.017146,0.017049,0.563537,0.206636
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,2,0.000332,0.000317,4.573033,13.934693
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,3,0.000893,0.000863,3.443266,6.410394
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,4,0.000049,0.000048,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,5,0.000030,0.000047,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,6,0.000010,0.000066,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,8,0.000082,0.000061,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,10,0.000007,0.000011,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,12,0.000014,0.000007,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,19,0.000013,0.000004,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,1,0.017081,0.017142,0.354979,0.059235
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,2,0.000297,0.000278,6.615070,10.444060
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,3,0.000852,0.000839,1.518970,2.949429
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,4,0.000071,0.000004,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,5,0.000042,0.000038,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,6,0.000039,0.000071,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,8,0.000061,0.000067,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,10,0.000008,0.000014,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,12,0.000041,0.000004,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,19,0.000003,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,1,0.017228,0.017378,0.869823,0.083163
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,2,0.000356,0.000123,65.299157,15.994103
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,3,0.000778,0.000851,9.426111,4.104145
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,4,0.000044,0.000060,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,5,0.000040,0.000012,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,6,0.000021,0.000057,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,8,0.000043,0.000031,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,10,0.000018,0.000006,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,12,0.000016,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,19,0.000009,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,1,0.017165,0.017372,1.205124,0.713578
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,2,0.000364,0.000206,43.383333,12.234304
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,3,0.000917,0.000881,3.966873,4.124736
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,4,0.000062,0.000036,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,5,0.000039,0.000009,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,6,0.000028,0.000052,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,8,0.000047,0.000032,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,10,0.000015,0.000007,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,12,0.000028,0.000003,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,19,0.000021,0.000002,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,1,0.017085,0.017177,0.540842,0.006830
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,2,0.000329,0.000346,5.198136,12.149373
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,3,0.000853,0.000821,3.705194,8.078106
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,4,0.000040,0.000021,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,5,0.000037,0.000034,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,6,0.000011,0.000070,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,8,0.000059,0.000064,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,10,0.000016,0.000012,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,12,0.000033,0.000005,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,19,0.000009,0.000003,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,1,0.017127,0.016865,1.531269,0.534389
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,2,0.000319,0.000275,13.700983,10.166538
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,3,0.000993,0.000804,18.983078,10.457665
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,4,0.000042,0.000134,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,5,0.000038,0.000126,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,6,0.000053,0.000102,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,8,0.000051,0.000067,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,10,0.000030,0.000009,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,12,0.000024,0.000015,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,19,0.000003,0.000010,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,1,0.017355,0.016112,7.159766,0.398230
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,2,0.000347,0.000385,11.015626,20.530975
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,3,0.000847,0.000809,4.491989,17.105060
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,4,0.000028,0.000025,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,5,0.000039,0.000029,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,6,0.000032,0.000035,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,8,0.000067,0.000012,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,10,0.000007,0.000005,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,12,0.000027,0.000006,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,19,0.000013,0.000004,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,1,0.017362,0.016594,4.419995,0.580848
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,2,0.000327,0.000367,12.301832,13.745298
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,3,0.000857,0.000803,6.311559,18.205435
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,4,0.000017,0.000047,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,5,0.000022,0.000019,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,6,0.000044,0.000039,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,8,0.000038,0.000015,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,10,0.000006,0.000004,,
accepted_periodic_mlp_harmonic_Bw,periodic_mlp_harmonic,accepted_non_pinn_incumbent,Bw,backward,data\polished_dataset\backward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,12,0.000028,0.000005,,
