condition_id,split,direction,nominal_speed_rpm,nominal_torque_nm,measured_signed_torque_nm,measured_temperature_deg_c,measured_curve_mean_te_deg,measured_curve_peak_to_peak_te_deg,low_torque_condition,direction_torque_sign_pass
speed_1600rpm__torque_800Nm__temperature_25degC,validation,Fw,1600.0,800.0,-800.0793097735433,24.78336296296296,-0.04783382571790212,0.04557514874500698,False,True
speed_1600rpm__torque_800Nm__temperature_25degC,validation,Bw,1600.0,800.0,800.0135192180785,25.50288559670782,0.015601572297845775,0.049082382267081615,False,True
speed_1700rpm__torque_0Nm__temperature_25degC,validation,Fw,1700.0,0.0,0.01899288058903425,25.23718146042851,-0.021799979499031966,0.04054877907755775,True,True
speed_1700rpm__torque_0Nm__temperature_25degC,validation,Bw,1700.0,0.0,0.21576667314208553,26.03300979363414,-0.012854189252168724,0.042084611736990865,True,True
speed_1700rpm__torque_1100Nm__temperature_30degC,validation,Fw,1700.0,1100.0,-1099.960917232336,31.831042322490386,-0.05974061125798035,0.0581764626427819,False,True
speed_1700rpm__torque_1100Nm__temperature_30degC,validation,Bw,1700.0,1100.0,1099.911347981079,32.72603270374257,0.026529388291462903,0.07576050960152199,False,True
speed_1700rpm__torque_1300Nm__temperature_35degC,validation,Fw,1700.0,1300.0,-1299.4968035881,36.54189768255356,-0.0688532583557868,0.0642675119982612,False,True
speed_1700rpm__torque_1300Nm__temperature_35degC,validation,Bw,1700.0,1300.0,1300.3877025734078,37.018650634018364,0.03527723255663308,0.08692670511437,False,True
speed_1700rpm__torque_1400Nm__temperature_25degC,validation,Fw,1700.0,1400.0,-1399.9726756462428,26.795119370354175,-0.06769359519151757,0.04500349569423973,False,True
speed_1700rpm__torque_1400Nm__temperature_25degC,validation,Bw,1700.0,1400.0,1400.1491284829672,27.869135111499777,0.03507956991748083,0.0458138363721504,False,True
speed_1700rpm__torque_1700Nm__temperature_35degC,validation,Fw,1700.0,1700.0,-1699.9747294902634,35.76668677859391,-0.08393259784353871,0.06990145167116685,False,True
speed_1700rpm__torque_1700Nm__temperature_35degC,validation,Bw,1700.0,1700.0,1699.8514001297622,36.494597289024924,0.04969502711342659,0.11580442491843275,False,True
speed_1700rpm__torque_200Nm__temperature_25degC,validation,Fw,1700.0,200.0,-200.0256202445242,25.12302203567681,-0.02717852586961628,0.041429691223408824,False,True
speed_1700rpm__torque_200Nm__temperature_25degC,validation,Bw,1700.0,200.0,199.921136244919,25.660484435117173,-0.005117293080760481,0.04308396950156315,False,True
speed_1700rpm__torque_200Nm__temperature_35degC,validation,Fw,1700.0,200.0,-199.7799080013447,36.18784783559248,-0.029164572752463473,0.05044258200111528,False,True
speed_1700rpm__torque_200Nm__temperature_35degC,validation,Bw,1700.0,200.0,200.0863031328096,36.729722805176635,-0.0040804646125831906,0.05517194876817463,False,True
speed_1700rpm__torque_300Nm__temperature_25degC,validation,Fw,1700.0,300.0,-299.88973063161717,25.149778768800278,-0.03037719640836556,0.04104988959966644,False,True
speed_1700rpm__torque_300Nm__temperature_25degC,validation,Bw,1700.0,300.0,300.0230304295531,25.751795365107128,-0.0014560299993614087,0.042651105258977876,False,True
speed_1700rpm__torque_300Nm__temperature_35degC,validation,Fw,1700.0,300.0,-300.14563188523664,36.754871884564935,-0.03312489263319663,0.05178636870733875,False,True
speed_1700rpm__torque_300Nm__temperature_35degC,validation,Bw,1700.0,300.0,300.1171936116154,37.235724029380904,-0.00046585865385197526,0.06142694812913789,False,True
speed_1700rpm__torque_600Nm__temperature_25degC,validation,Fw,1700.0,600.0,-599.9920406349893,25.40743244425011,-0.04073480319462344,0.041748735423719,False,True
speed_1700rpm__torque_600Nm__temperature_25degC,validation,Bw,1700.0,600.0,599.9391326885948,26.18823087013555,0.008923471208246849,0.042790401099686286,False,True
speed_1700rpm__torque_700Nm__temperature_30degC,validation,Fw,1700.0,700.0,-699.9915222856849,31.45298294709226,-0.0469575778123728,0.05264987341584934,False,True
speed_1700rpm__torque_700Nm__temperature_30degC,validation,Bw,1700.0,700.0,699.8039292753126,32.34303279405334,0.012783691405796776,0.06611225299306561,False,True
speed_1800rpm__torque_0Nm__temperature_25degC,validation,Fw,1800.0,0.0,0.1414626451109434,25.212269444444445,-0.02188898699061424,0.04131811256330884,True,True
speed_1800rpm__torque_0Nm__temperature_25degC,validation,Bw,1800.0,0.0,0.37588632809245387,26.025575000000003,-0.013084270540833755,0.041330024180067246,True,True
speed_1800rpm__torque_0Nm__temperature_35degC,validation,Fw,1800.0,0.0,-0.05456715804663506,34.50833055555555,-0.016471777989631703,0.04145944594897196,True,True
speed_1800rpm__torque_0Nm__temperature_35degC,validation,Bw,1800.0,0.0,0.26744371415036344,34.60865925925926,-0.008085657107923363,0.041850426550482975,True,True
speed_1800rpm__torque_1000Nm__temperature_35degC,validation,Fw,1800.0,1000.0,-999.702726955767,35.76956574074074,-0.05695142922799164,0.04994411849050046,False,True
speed_1800rpm__torque_1000Nm__temperature_35degC,validation,Bw,1800.0,1000.0,999.8791253201891,36.395620370370374,0.02519000226106643,0.05269114652782473,False,True
speed_1800rpm__torque_1200Nm__temperature_35degC,validation,Fw,1800.0,1200.0,-1199.8942909417328,36.2662287037037,-0.06404748502134316,0.0513977681650723,False,True
speed_1800rpm__torque_1200Nm__temperature_35degC,validation,Bw,1800.0,1200.0,1199.8011754823249,36.80014259259259,0.032385625361764446,0.05630137813344993,False,True
speed_1800rpm__torque_1300Nm__temperature_35degC,validation,Fw,1800.0,1300.0,-1300.0398909824867,34.97451018518519,-0.06734656678859817,0.0525746121991667,False,True
speed_1800rpm__torque_1300Nm__temperature_35degC,validation,Bw,1800.0,1300.0,1300.0151285657548,35.579905555555555,0.03280099715663307,0.05691956832446324,False,True
speed_1800rpm__torque_1400Nm__temperature_35degC,validation,Fw,1800.0,1400.0,-1399.974115512989,34.933448148148145,-0.07134119315114473,0.0534981841000583,False,True
speed_1800rpm__torque_1400Nm__temperature_35degC,validation,Bw,1800.0,1400.0,1399.8196294578358,35.62602962962963,0.03719792580440616,0.05615355550756487,False,True
speed_1800rpm__torque_1700Nm__temperature_30degC,validation,Fw,1800.0,1700.0,-1699.4771373713459,29.666132407407407,-0.08239351071994934,0.054717774816755105,False,True
speed_1800rpm__torque_1700Nm__temperature_30degC,validation,Bw,1800.0,1700.0,1700.0923108060817,30.73722962962963,0.04604489717945973,0.05970842722112428,False,True
speed_1800rpm__torque_200Nm__temperature_25degC,validation,Fw,1800.0,200.0,-199.93014600541858,26.371438888888893,-0.028985321860131835,0.04104062189140188,False,True
speed_1800rpm__torque_200Nm__temperature_25degC,validation,Bw,1800.0,200.0,199.72444687755055,27.480084259259257,-0.006839532716897339,0.04076193501298099,False,True
speed_1800rpm__torque_400Nm__temperature_35degC,validation,Fw,1800.0,400.0,-399.76587957806055,35.256902777777775,-0.036178486006216266,0.046202738038545646,False,True
speed_1800rpm__torque_400Nm__temperature_35degC,validation,Bw,1800.0,400.0,399.6934523481935,35.94679907407408,0.002701621130114782,0.052269626819174145,False,True
speed_1800rpm__torque_600Nm__temperature_25degC,validation,Fw,1800.0,600.0,-599.9706897691444,26.662915740740747,-0.041775653300827435,0.04098633717398905,False,True
speed_1800rpm__torque_600Nm__temperature_25degC,validation,Bw,1800.0,600.0,599.9088811986525,27.698262037037036,0.006339628793739978,0.04190687298597993,False,True
speed_200rpm__torque_1000Nm__temperature_30degC,validation,Fw,200.0,1000.0,-999.9914977604469,30.113193312757197,-0.06299050833431914,0.04313403636989514,False,True
speed_200rpm__torque_1000Nm__temperature_30degC,validation,Bw,200.0,1000.0,999.9999192467345,30.169545061728396,0.028522463986277377,0.0424419860851848,False,True
speed_200rpm__torque_1100Nm__temperature_35degC,validation,Fw,200.0,1100.0,-1100.0458299681366,36.63230830958529,-0.06492316644903807,0.044398750696839365,False,True
speed_200rpm__torque_1100Nm__temperature_35degC,validation,Bw,200.0,1100.0,1100.0088854644282,36.618554408995976,0.03318001244963317,0.04309670585365624,False,True
speed_200rpm__torque_1700Nm__temperature_35degC,validation,Fw,200.0,1700.0,-1700.0100136612668,35.35715452674897,-0.089272574638648,0.047170947202366295,False,True
speed_200rpm__torque_1700Nm__temperature_35degC,validation,Bw,200.0,1700.0,1699.7243294760092,35.4549200617284,0.05602174601816044,0.044895703385458285,False,True
speed_200rpm__torque_600Nm__temperature_30degC,validation,Fw,200.0,600.0,-600.0270449968032,29.82031172839506,-0.04810165290225918,0.04115154035404685,False,True
speed_200rpm__torque_600Nm__temperature_30degC,validation,Bw,200.0,600.0,599.9627810991133,29.839667283950618,0.013359467115512337,0.040055523730831606,False,True
speed_200rpm__torque_700Nm__temperature_30degC,validation,Fw,200.0,700.0,-700.0266959147198,29.79065442386831,-0.05187215608256922,0.0422780308871018,False,True
speed_200rpm__torque_700Nm__temperature_30degC,validation,Bw,200.0,700.0,700.0026700284004,29.841303909465022,0.017199053518282784,0.040379893040209426,False,True
speed_200rpm__torque_900Nm__temperature_30degC,validation,Fw,200.0,900.0,-899.9777297497777,29.99707232510288,-0.0590339189329116,0.043787806190955215,False,True
speed_200rpm__torque_900Nm__temperature_30degC,validation,Bw,200.0,900.0,899.962775013552,30.04858343621399,0.0249989917229879,0.041364881517239625,False,True
speed_300rpm__torque_1100Nm__temperature_25degC,validation,Fw,300.0,1100.0,-1099.9522566758556,25.615719444444448,-0.06531756932757787,0.042417025606531183,False,True
speed_300rpm__torque_1100Nm__temperature_25degC,validation,Bw,300.0,1100.0,1099.9998450941325,25.69329259259259,0.02949832217052093,0.04025475224996865,False,True
speed_300rpm__torque_1100Nm__temperature_30degC,validation,Fw,300.0,1100.0,-1099.9834743804402,29.772934876543207,-0.06561215255935743,0.042313881631649834,False,True
speed_300rpm__torque_1100Nm__temperature_30degC,validation,Bw,300.0,1100.0,1100.0074763844125,29.785367438271606,0.030862175082414605,0.04173808938590123,False,True
speed_300rpm__torque_1100Nm__temperature_35degC,validation,Fw,300.0,1100.0,-1100.0000310606426,35.169219753086416,-0.0638259711027496,0.04245636053387657,False,True
speed_300rpm__torque_1100Nm__temperature_35degC,validation,Bw,300.0,1100.0,1100.0072349046277,35.13792515432098,0.03186202981444817,0.04166895420118966,False,True
speed_300rpm__torque_1200Nm__temperature_25degC,validation,Fw,300.0,1200.0,-1200.0294194846767,25.406020463278757,-0.0691529912809219,0.04250247445323226,False,True
speed_300rpm__torque_1200Nm__temperature_25degC,validation,Bw,300.0,1200.0,1200.0112271248697,25.512923919753085,0.03320666330037478,0.041246234133085855,False,True
speed_300rpm__torque_1400Nm__temperature_30degC,validation,Fw,300.0,1400.0,-1399.9646620029284,30.018525,-0.07652445660016366,0.044170074785830266,False,True
speed_300rpm__torque_1400Nm__temperature_30degC,validation,Bw,300.0,1400.0,1399.9391427968321,30.080807716049385,0.042277153871660644,0.042476737873334613,False,True
speed_300rpm__torque_500Nm__temperature_25degC,validation,Fw,300.0,500.0,-500.01724032708154,25.587937345679013,-0.04288387834409408,0.03962085478823941,False,True
speed_300rpm__torque_500Nm__temperature_25degC,validation,Bw,300.0,500.0,499.99295260351255,25.665978858024694,0.007770914259564597,0.038064078746133365,False,True
speed_400rpm__torque_0Nm__temperature_35degC,validation,Fw,400.0,0.0,0.0013727222434625139,34.88305555555556,-0.01585898782749848,0.03833721909096924,True,True
speed_400rpm__torque_0Nm__temperature_35degC,validation,Bw,400.0,0.0,0.04193645787081546,34.80019074074074,-0.008481900010342318,0.03945758152494701,True,True
speed_400rpm__torque_1000Nm__temperature_30degC,validation,Fw,400.0,1000.0,-999.9567691828488,29.85311995884774,-0.06113263440931244,0.042654517002326905,False,True
speed_400rpm__torque_1000Nm__temperature_30degC,validation,Bw,400.0,1000.0,999.9305937580289,29.885191358024688,0.026808904375971044,0.04104303817202449,False,True
speed_400rpm__torque_100Nm__temperature_25degC,validation,Fw,400.0,100.0,-100.07344718332644,25.191107407407408,-0.027613763878660713,0.03912090116857121,False,True
speed_400rpm__torque_100Nm__temperature_25degC,validation,Bw,400.0,100.0,99.96504752798167,25.409911316872428,-0.009777002383848639,0.039026252922556584,False,True
speed_400rpm__torque_1300Nm__temperature_30degC,validation,Fw,400.0,1300.0,-1299.94519380385,29.959670781893003,-0.07229702346902167,0.044576927191458664,False,True
speed_400rpm__torque_1300Nm__temperature_30degC,validation,Bw,400.0,1300.0,1299.9312717022353,30.015951768554913,0.03823660850508452,0.04256333535339024,False,True
speed_400rpm__torque_1800Nm__temperature_35degC,validation,Fw,400.0,1800.0,-1799.9386499104676,35.42833991769547,-0.08869109869031826,0.04743820263231814,False,True
speed_400rpm__torque_1800Nm__temperature_35degC,validation,Bw,400.0,1800.0,1800.0084025634371,35.49506255144033,0.05775950946640568,0.04415932835739165,False,True
speed_400rpm__torque_200Nm__temperature_25degC,validation,Fw,400.0,200.0,-199.99930336642169,25.75321275720165,-0.03171716683915787,0.040650587115659595,False,True
speed_400rpm__torque_200Nm__temperature_25degC,validation,Bw,400.0,200.0,200.06057510391668,25.840826337448558,-0.005037255587785611,0.038272322471894146,False,True
speed_400rpm__torque_200Nm__temperature_30degC,validation,Fw,400.0,200.0,-200.00909280875092,31.459668518518523,-0.031643396293329185,0.039592576730654666,False,True
speed_400rpm__torque_200Nm__temperature_30degC,validation,Bw,400.0,200.0,199.98626501263388,31.530256990596907,-0.002921725851299647,0.039021628387805735,False,True
speed_400rpm__torque_400Nm__temperature_30degC,validation,Fw,400.0,400.0,-399.9841587639495,31.808806148274655,-0.039403803866577554,0.04088349019497829,False,True
speed_400rpm__torque_400Nm__temperature_30degC,validation,Bw,400.0,400.0,400.07174720363594,31.870736419753086,0.005420847648365522,0.040010765405508256,False,True
speed_400rpm__torque_400Nm__temperature_35degC,validation,Fw,400.0,400.0,-399.92746545944686,35.27124609053498,-0.03755015918021959,0.04135198270098853,False,True
speed_400rpm__torque_400Nm__temperature_35degC,validation,Bw,400.0,400.0,400.03597062249287,35.27287592592592,0.006038044157438832,0.039524541547649686,False,True
speed_400rpm__torque_500Nm__temperature_35degC,validation,Fw,400.0,500.0,-499.9382724487242,35.248124279835395,-0.041214035196935034,0.04183155588003064,False,True
speed_400rpm__torque_500Nm__temperature_35degC,validation,Bw,400.0,500.0,500.0412180835896,35.26442839506173,0.010078803200325032,0.04006786582136637,False,True
speed_400rpm__torque_600Nm__temperature_25degC,validation,Fw,400.0,600.0,-600.01044421039,25.860065020576133,-0.04664873453118143,0.042205025545644065,False,True
speed_400rpm__torque_600Nm__temperature_25degC,validation,Bw,400.0,600.0,600.0375801296057,26.02535740740741,0.010785288000138395,0.038722096434400236,False,True
speed_400rpm__torque_900Nm__temperature_25degC,validation,Fw,400.0,900.0,-899.9807642173374,25.4718549382716,-0.056843965161623156,0.042188316582894535,False,True
speed_400rpm__torque_900Nm__temperature_25degC,validation,Bw,400.0,900.0,899.9887053452672,25.50338106995885,0.021389369810076442,0.04002469590952782,False,True
speed_400rpm__torque_900Nm__temperature_35degC,validation,Fw,400.0,900.0,-899.8342563193521,35.88015390946502,-0.057025578152164365,0.0438305952897402,False,True
speed_400rpm__torque_900Nm__temperature_35degC,validation,Bw,400.0,900.0,899.991594306705,35.8941316872428,0.0235332226876942,0.04137650028745362,False,True
speed_500rpm__torque_0Nm__temperature_30degC,validation,Fw,500.0,0.0,0.0053731173505028795,30.565306327160492,-0.01916227440532601,0.038156324170513234,True,True
speed_500rpm__torque_0Nm__temperature_30degC,validation,Bw,500.0,0.0,-0.02786628768162462,30.59391640946502,-0.011240774007318063,0.038913227614079955,True,True
speed_500rpm__torque_100Nm__temperature_25degC,validation,Fw,500.0,100.0,-100.131085282,25.49480967078189,-0.02756329598174827,0.039007620263952165,False,True
speed_500rpm__torque_100Nm__temperature_25degC,validation,Bw,500.0,100.0,100.06192112044879,25.658546296296297,-0.009736313037996798,0.038302597683780915,False,True
speed_500rpm__torque_100Nm__temperature_30degC,validation,Fw,500.0,100.0,-99.9932691700174,29.8853220164609,-0.026885028693543245,0.03927854200192887,False,True
speed_500rpm__torque_100Nm__temperature_30degC,validation,Bw,500.0,100.0,99.99429589000451,29.905930812757205,-0.00791330754468328,0.03900856193617093,False,True
speed_500rpm__torque_1100Nm__temperature_30degC,validation,Fw,500.0,1100.0,-1099.993244414467,31.926330504115224,-0.06363751033712318,0.042873645822502,False,True
speed_500rpm__torque_1100Nm__temperature_30degC,validation,Bw,500.0,1100.0,1100.0332114790056,31.997204989711935,0.03130615146454567,0.04153217396346546,False,True
speed_500rpm__torque_1800Nm__temperature_25degC,validation,Fw,500.0,1800.0,-1799.8880302280556,25.691141975308643,-0.0898236097036199,0.04640119046834665,False,True
speed_500rpm__torque_1800Nm__temperature_25degC,validation,Bw,500.0,1800.0,1800.0106810922953,25.931957561728396,0.053844678247431686,0.04379823287502571,False,True
speed_500rpm__torque_200Nm__temperature_35degC,validation,Fw,500.0,200.0,-199.98612963123085,34.73031301440329,-0.029733387186848734,0.039800401363630625,False,True
speed_500rpm__torque_200Nm__temperature_35degC,validation,Bw,500.0,200.0,200.0417670583771,34.65710596707819,-0.003092660590504154,0.03805676889206673,False,True
speed_500rpm__torque_400Nm__temperature_30degC,validation,Fw,500.0,400.0,-399.9949115477962,30.772195473251028,-0.038571039445093436,0.03975108058920515,False,True
speed_500rpm__torque_400Nm__temperature_30degC,validation,Bw,500.0,400.0,399.9293528627627,30.843031378600823,0.004469251441115371,0.038301424226731405,False,True
speed_500rpm__torque_600Nm__temperature_30degC,validation,Fw,500.0,600.0,-600.0073474375799,31.18546116255144,-0.04594591798635205,0.04048111020621076,False,True
speed_500rpm__torque_600Nm__temperature_30degC,validation,Bw,500.0,600.0,600.0058573466873,31.290020061728395,0.01215574578463804,0.038850164665386704,False,True
speed_500rpm__torque_700Nm__temperature_35degC,validation,Fw,500.0,700.0,-699.982477608041,36.07750102880659,-0.049317840029605944,0.04067159050832581,False,True
speed_500rpm__torque_700Nm__temperature_35degC,validation,Bw,500.0,700.0,700.0943828440668,36.089206532921814,0.018062219202747233,0.03871429918806311,False,True
speed_600rpm__torque_0Nm__temperature_35degC,validation,Fw,600.0,0.0,-0.03497143046749891,34.80175308641975,-0.016161113052242715,0.039524403918178616,True,True
speed_600rpm__torque_0Nm__temperature_35degC,validation,Bw,600.0,0.0,0.042331023030376315,34.770932098765435,-0.008083811097027688,0.04034722017190871,True,True
speed_600rpm__torque_1100Nm__temperature_25degC,validation,Fw,600.0,1100.0,-1100.025402329586,26.05383024691358,-0.06295801351797575,0.0418261552429162,False,True
speed_600rpm__torque_1100Nm__temperature_25degC,validation,Bw,600.0,1100.0,1100.0301667752728,26.23495339506173,0.027278465929427727,0.0398179567890762,False,True
speed_600rpm__torque_1100Nm__temperature_35degC,validation,Fw,600.0,1100.0,-1099.9576473236084,34.93249074074075,-0.06182015943548168,0.041904480507508994,False,True
speed_600rpm__torque_1100Nm__temperature_35degC,validation,Bw,600.0,1100.0,1099.9530148376568,34.973940432098765,0.03209008068459607,0.04053141714840788,False,True
speed_600rpm__torque_1300Nm__temperature_35degC,validation,Fw,600.0,1300.0,-1299.9041994559911,35.16929506172839,-0.06927821741852029,0.04321575475327209,False,True
speed_600rpm__torque_1300Nm__temperature_35degC,validation,Bw,600.0,1300.0,1299.9396954423341,35.25517191358025,0.03945506050278729,0.041255648765369156,False,True
speed_600rpm__torque_1400Nm__temperature_25degC,validation,Fw,600.0,1400.0,-1400.1132623207423,25.879263271604938,-0.07433258045940468,0.04384992230297223,False,True
speed_600rpm__torque_1400Nm__temperature_25degC,validation,Bw,600.0,1400.0,1400.054937857831,26.199510185185186,0.03854719008806346,0.041954759516599126,False,True
speed_600rpm__torque_1400Nm__temperature_35degC,validation,Fw,600.0,1400.0,-1399.865904678533,35.39272438271605,-0.07275517026510787,0.04341198234985832,False,True
speed_600rpm__torque_1400Nm__temperature_35degC,validation,Bw,600.0,1400.0,1400.017643521493,35.490075000000004,0.043280369380502566,0.04172767098888046,False,True
speed_600rpm__torque_1500Nm__temperature_25degC,validation,Fw,600.0,1500.0,-1499.9754680380408,24.840718209876545,-0.07875212094664046,0.04400776699171765,False,True
speed_600rpm__torque_1500Nm__temperature_25degC,validation,Bw,600.0,1500.0,1499.9829024056082,25.155792592592594,0.042473763642081414,0.04189780808820184,False,True
speed_600rpm__torque_1600Nm__temperature_30degC,validation,Fw,600.0,1600.0,-1600.008368793829,32.385876851851854,-0.08144833219253048,0.044406939090844554,False,True
speed_600rpm__torque_1600Nm__temperature_30degC,validation,Bw,600.0,1600.0,1600.0194140739977,32.502704629629626,0.04960476243322866,0.043884320187901976,False,True
speed_600rpm__torque_400Nm__temperature_30degC,validation,Fw,600.0,400.0,-399.83703516883617,30.82645061728395,-0.03821715575636419,0.03964289505409777,False,True
speed_600rpm__torque_400Nm__temperature_30degC,validation,Bw,600.0,400.0,399.9705136964522,30.940658950617287,0.004403338537377631,0.03812312148500657,False,True
speed_600rpm__torque_400Nm__temperature_35degC,validation,Fw,600.0,400.0,-399.944146739112,35.990531790123455,-0.03812076268071775,0.039532321193356985,False,True
speed_600rpm__torque_400Nm__temperature_35degC,validation,Bw,600.0,400.0,400.0108434622352,36.1085401234568,0.0057143278364924725,0.03827742094226852,False,True
speed_600rpm__torque_800Nm__temperature_35degC,validation,Fw,600.0,800.0,-799.9216934413085,34.8526274691358,-0.051092346073482904,0.040985072652519244,False,True
speed_600rpm__torque_800Nm__temperature_35degC,validation,Bw,600.0,800.0,800.0115294602681,34.70709259259259,0.020006221532485737,0.03962897696121324,False,True
speed_700rpm__torque_1000Nm__temperature_35degC,validation,Fw,700.0,1000.0,-999.9492580686072,36.21802239746498,-0.058224545465160246,0.042528653931425076,False,True
speed_700rpm__torque_1000Nm__temperature_35degC,validation,Bw,700.0,1000.0,1000.0029911786789,36.27602102913111,0.028885784358005196,0.040941504342060404,False,True
speed_700rpm__torque_1400Nm__temperature_25degC,validation,Fw,700.0,1400.0,-1400.1007021613161,26.42674552590832,-0.07386580854380075,0.045270872198697416,False,True
speed_700rpm__torque_1400Nm__temperature_25degC,validation,Bw,700.0,1400.0,1399.9187948343313,26.724720751863455,0.03801452557773276,0.04240232623379804,False,True
speed_700rpm__torque_1600Nm__temperature_30degC,validation,Fw,700.0,1600.0,-1599.9846981252697,31.93084365548034,-0.08104265967922142,0.04595448883978265,False,True
speed_700rpm__torque_1600Nm__temperature_30degC,validation,Bw,700.0,1600.0,1599.9995345072218,32.07237982067625,0.04804595612566981,0.04361936717664892,False,True
speed_700rpm__torque_1700Nm__temperature_25degC,validation,Fw,700.0,1700.0,-1699.9794046491882,25.855669223290484,-0.08517881135415635,0.046720570987735056,False,True
speed_700rpm__torque_1700Nm__temperature_25degC,validation,Bw,700.0,1700.0,1699.8582793861956,26.231795758164992,0.048999968218297066,0.04405661693820141,False,True
speed_700rpm__torque_1800Nm__temperature_25degC,validation,Fw,700.0,1800.0,-1800.0406012202507,25.76380828922257,-0.08947108786986842,0.04679021011571302,False,True
speed_700rpm__torque_1800Nm__temperature_25degC,validation,Bw,700.0,1800.0,1799.9968827908851,26.042424024197036,0.052897343713792046,0.04336634547879508,False,True
speed_700rpm__torque_1800Nm__temperature_35degC,validation,Fw,700.0,1800.0,-1800.053176227067,35.32449677721363,-0.08817608133878133,0.04784878653711372,False,True
speed_700rpm__torque_1800Nm__temperature_35degC,validation,Bw,700.0,1800.0,1799.981056231999,35.44781902635748,0.057663726735447896,0.04441774864835738,False,True
speed_700rpm__torque_400Nm__temperature_25degC,validation,Fw,700.0,400.0,-400.14924838050854,26.41316217773297,-0.0380747457124834,0.03966887688483668,False,True
speed_700rpm__torque_400Nm__temperature_25degC,validation,Bw,700.0,400.0,399.8323517667106,26.589488333573385,0.0018236503410096567,0.03901837911777471,False,True
speed_700rpm__torque_400Nm__temperature_30degC,validation,Fw,700.0,400.0,-399.94556009007505,30.281643801087466,-0.037644426808599994,0.04065052088765646,False,True
speed_700rpm__torque_400Nm__temperature_30degC,validation,Bw,700.0,400.0,399.98889875334595,30.48484120697105,0.003341325624255123,0.03790530169126863,False,True
speed_700rpm__torque_500Nm__temperature_30degC,validation,Fw,700.0,500.0,-499.99602540123453,30.721253420711506,-0.041180743653309086,0.04022073725191588,False,True
speed_700rpm__torque_500Nm__temperature_30degC,validation,Bw,700.0,500.0,499.93076014411025,30.816640501224253,0.007372871229340033,0.03827972648279624,False,True
speed_700rpm__torque_600Nm__temperature_25degC,validation,Fw,700.0,600.0,-599.9924733836136,26.49277015591804,-0.04525599066995184,0.042848893338537225,False,True
speed_700rpm__torque_600Nm__temperature_25degC,validation,Bw,700.0,600.0,600.0474835575322,26.701208094775126,0.00918294183574718,0.03905834526400706,False,True
speed_700rpm__torque_600Nm__temperature_30degC,validation,Fw,700.0,600.0,-599.927161133185,30.942308523279685,-0.045031992007474965,0.041712934357348644,False,True
speed_700rpm__torque_600Nm__temperature_30degC,validation,Bw,700.0,600.0,599.9422251205731,31.17234417197796,0.01094385405298361,0.03931055673117869,False,True
speed_700rpm__torque_900Nm__temperature_25degC,validation,Fw,700.0,900.0,-899.8953625549076,25.54780858418551,-0.05522145014635079,0.04234216382823031,False,True
speed_700rpm__torque_900Nm__temperature_25degC,validation,Bw,700.0,900.0,900.0417479995871,25.705266095347834,0.019514998251708694,0.040285953626961774,False,True
speed_800rpm__torque_1100Nm__temperature_35degC,validation,Fw,800.0,1100.0,-1099.8241209100795,35.877596296296296,-0.062145155659371856,0.04259395413113458,False,True
speed_800rpm__torque_1100Nm__temperature_35degC,validation,Bw,800.0,1100.0,1100.0563996974847,35.94702345679013,0.03190834764916004,0.04131149603576189,False,True
speed_800rpm__torque_1200Nm__temperature_25degC,validation,Fw,800.0,1200.0,-1200.191759189951,26.989565843621396,-0.06618725333563032,0.044009377144115576,False,True
speed_800rpm__torque_1200Nm__temperature_25degC,validation,Bw,800.0,1200.0,1200.04845195924,27.317945267489716,0.030457339671399436,0.0416402911971025,False,True
speed_800rpm__torque_1500Nm__temperature_25degC,validation,Fw,800.0,1500.0,-1500.0184181295795,25.234399588477363,-0.07543174711163651,0.04387915031005479,False,True
speed_800rpm__torque_1500Nm__temperature_25degC,validation,Bw,800.0,1500.0,1500.0001791181112,25.904641975308643,0.04080636401363098,0.04372370636097847,False,True
speed_800rpm__torque_1600Nm__temperature_25degC,validation,Fw,800.0,1600.0,-1599.988527075048,26.908354253261454,-0.07944995218105848,0.04528075663524182,False,True
speed_800rpm__torque_1600Nm__temperature_25degC,validation,Bw,800.0,1600.0,1599.9940382396987,27.202677366255145,0.04509426572564049,0.04365642347950853,False,True
speed_800rpm__torque_1700Nm__temperature_25degC,validation,Fw,800.0,1700.0,-1700.0055250218866,27.808839094650207,-0.08324948959797311,0.0455673297662196,False,True
speed_800rpm__torque_1700Nm__temperature_25degC,validation,Bw,800.0,1700.0,1699.9037699329585,28.04714156378601,0.04874905400634786,0.044024215201755056,False,True
speed_800rpm__torque_1700Nm__temperature_30degC,validation,Fw,800.0,1700.0,-1699.9711395585489,32.49169300411522,-0.0848763054418109,0.0463645077421426,False,True
speed_800rpm__torque_1700Nm__temperature_30degC,validation,Bw,800.0,1700.0,1700.0216967212184,32.68533991769547,0.05113007958178929,0.043665829835123446,False,True
speed_800rpm__torque_1800Nm__temperature_30degC,validation,Fw,800.0,1800.0,-1799.968294037713,32.84165020576132,-0.08844705407863811,0.046183480362779666,False,True
speed_800rpm__torque_1800Nm__temperature_30degC,validation,Bw,800.0,1800.0,1799.9353040212404,33.011899666652944,0.054970337004629506,0.04459783434501845,False,True
speed_800rpm__torque_200Nm__temperature_30degC,validation,Fw,800.0,200.0,-199.8594692312641,29.884932921810698,-0.029955029402495413,0.03953562428641366,False,True
