condition_id,split,direction,model_id,validity_scope,nominal_speed_rpm,nominal_torque_nm,nominal_temperature_deg_c,mae_deg,rmse_deg,centered_mae_deg,centered_rmse_deg,offset_abs_error_deg,peak_to_peak_abs_error_deg,derivative_mae_deg_per_sample,periodic_closure_error_deg,retained_amplitude_mae_deg,retained_phase_mae_rad,curve_materialization_runtime_microseconds,prediction_memory_bytes
speed_700rpm__torque_1400Nm__temperature_30degC,test,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,700.0,1400.0,30.0,0.00023071317618892875,0.00028805878668344446,0.00023071317618892858,0.00028805878668344446,6.938893903907228e-18,0.00023661287108998896,0.00037133485939405003,0.0009793841646459078,3.086964518882339e-19,5.024915668746152e-16,38.5999446734786,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.0010061961716409022,0.0012051381479811704,0.0006926527903811743,0.0008712993122332932,0.0008325836079465382,0.0019255696663082814,0.0005198333312683239,0.0007362131733446783,9.292892332459826e-05,0.17831521451262225,217.90002938359976,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.001716740542768157,0.0021434599718909504,0.0015818490663221346,0.0019751519402004193,0.0008325836079465382,0.010085768420266941,0.0006275346288628888,1.3526036534122765e-05,0.0006062061594456148,1.3240679359534604,441.1999834701419,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.0010077685484894223,0.0012234470766868107,0.0007213008287417225,0.0008964526118162787,0.0008325836079465382,0.0020004671939353666,0.0005174262747821325,0.0008324115476532959,0.00013399010601861723,0.4512520690825399,171.20002303272486,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,700.0,1600.0,35.0,0.0014859514141023896,0.001767469658148368,0.0014128195234301326,0.0016941237764424738,0.0005038785791908612,0.006410332013169831,0.0006175967819721989,0.00015519715886356394,0.000465787330905353,1.122698996627632,51.450300055476944,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,700.0,1600.0,35.0,488.10869898248393,493.79009008489186,60.35603437403638,74.68969837716955,488.1086989824838,432.1423048141863,23.431093320100253,50.559054233505094,30.333111000619787,1.9485548785770124,175.70005729794502,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,700.0,1600.0,35.0,0.00019047814381344672,0.0002374953407913969,0.00019047814381344672,0.0002374953407913969,0.0,5.133749213846045e-05,0.00030818990604440926,0.0010753941502138278,1.1549764809671972e-18,1.2493863968090736e-15,36.79993096739054,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.001338115848903119,0.0016483299579609812,0.0011441032178724341,0.0014187886895017097,0.0008390651374319408,0.00016613610679171859,0.0009279984322780185,0.001908128370343154,0.00023413894472551432,0.2556933838480196,215.69989621639252,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.0016189065656190501,0.0020182555035885134,0.0015303768003341576,0.0018355721105180402,0.0008390651374319338,0.008182584456299928,0.0008020409643988271,1.3982677463539317e-05,0.00044785693526309375,1.318766222781122,567.7000153809786,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,700.0,1600.0,35.0,0.0013434596648045816,0.001657484736649446,0.001155555959113336,0.001429414337192758,0.0008390651374319338,0.0004790992853676429,0.0009315396275206595,0.001739435479444787,0.0002710840868283967,0.3342142339772997,183.50000027567148,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,700.0,1600.0,35.0,0.13163895186427432,0.1316621241317915,0.002013462265136558,0.0024700775231855216,0.13163895186427432,0.006041872805624335,0.0008104419866136526,0.00015519715886356394,0.0006326180362152975,1.1725291552178705,50.65029396388225,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,700.0,1600.0,35.0,0.0008839216094511592,0.0011050610514900198,0.0008143876630513458,0.0010243425437144748,0.0004145868795039087,0.0023133550893572052,0.0007533218540876532,0.0009576307017851587,0.0001359495692202718,0.12305530571837814,168.20000018924475,16384
speed_700rpm__torque_1600Nm__temperature_35degC,test,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,700.0,1600.0,35.0,0.00025683830495005757,0.00032206648412235004,0.00025683830495005757,0.00032206648412235004,0.0,0.00011303657906374526,0.00040918932805059446,0.0014679421061876974,4.59280086955665e-19,1.6724661778945283e-15,37.79993858188391,16384
speed_700rpm__torque_1800Nm__temperature_30degC,test,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,700.0,1800.0,30.0,0.0007017730314927029,0.0009028346447453783,0.0006527913977230977,0.0008135589208619837,0.00039144894691185705,0.0024729049054099117,0.0004898966603429363,0.0008015838668682801,7.501379822563696e-05,0.15291598113095817,220.60004994273186,16384
speed_700rpm__torque_1800Nm__temperature_30degC,test,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,700.0,1800.0,30.0,0.0017814939905459754,0.0022079028136973962,0.0017504632100372533,0.002172924885193798,0.00039144894691187093,0.011170637974871694,0.0006596352679590334,2.0522800592073787e-05,0.0006872760455566819,1.3285731567513652,432.3000321164727,16384
speed_700rpm__torque_1800Nm__temperature_30degC,test,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,700.0,1800.0,30.0,0.0007407384162759371,0.0009266079300432945,0.0006858402320218265,0.0008398630709709298,0.00039144894691185705,0.0025654795822400156,0.0004887623350396384,0.0009616972214396974,0.00011038243258744505,0.4563252405509963,163.59996516257524,16384
