condition_id,split,source_path,row_count,nominal_speed_rpm,direction_window_order,valid_row_count,transition_row_count,transition_duration_s,finite_value_pass,raw_speed_outlier_count,raw_speed_outlier_fraction,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,forward_valid_speed_mad_rpm,backward_valid_speed_mad_rpm,valid_raw_acceleration_p95_rpm_per_s,transition_raw_acceleration_p95_rpm_per_s,valid_causal_5_acceleration_p95_rpm_per_s,transition_causal_5_acceleration_p95_rpm_per_s,valid_causal_21_acceleration_p95_rpm_per_s,transition_causal_21_acceleration_p95_rpm_per_s,valid_causal_101_acceleration_p95_rpm_per_s,transition_causal_101_acceleration_p95_rpm_per_s,causal_101_valid_to_transition_p95_ratio,valid_speed_stability_pass,robust_transition_excitation_pass,validated_transient_te_target_available,load_inertia_available,commanded_drive_law_available
speed_1600rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1800.0Nm25.0deg.csv,42729,1599.935917004283,Fw_then_Bw,24300,9215,2.30375,True,1,2.3403309227924828e-05,1599.935917004283,-1600.0125556699154,0.8089650073087569,0.9635276607393735,5085.749023904099,4882.025842865728,2758.2473747994295,2663.737708032022,772.5826110151957,716.415872317884,124.35976423321335,131.4355399790654,0.9461654302407169,True,False,False,False,False
speed_1600rpm__torque_1800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1800.0Nm30.0deg.csv,42730,1599.966790502852,Fw_then_Bw,24300,9215,2.30375,True,1,2.3402761525860052e-05,1599.966790502852,-1599.9922156721975,0.8880907359222192,0.940729010229461,5744.635022711009,5804.054652495408,3116.0272517800418,3118.948853910204,791.4427103028626,756.3700551081638,117.14759497463092,128.91509417822812,0.9087189961841989,True,False,False,False,False
speed_1600rpm__torque_1800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1800.0Nm35.0deg.csv,42732,1599.9608114361763,Fw_then_Bw,24300,9215,2.30375,True,1,2.3401666198633343e-05,1599.9608114361763,-1600.0097616633866,0.9310617654894031,0.9015573402091377,5781.288530367146,6180.614923747356,3139.3018744137407,3497.908799946617,792.369149270371,823.0006457791203,119.6658109894997,132.59759710554133,0.9024734505124664,True,False,False,False,False
speed_1700rpm__torque_0Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1700rpm/1700.0rpm0.0Nm25.0deg.csv,41160,1700.0206746646047,Fw_then_Bw,22871,9145,2.28625,True,1,2.4295432458697766e-05,1700.0206746646047,-1700.0028209974212,0.5279479955786428,0.5221926645997428,4249.737287560947,4191.980821391005,1757.0034712553024,1787.8264582157492,399.5533527890984,428.7213722867818,84.18087174368338,89.51939294202016,0.9403646402987291,True,False,False,False,False
speed_1700rpm__torque_0Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm0.0Nm30.0deg.csv,41159,1700.0154220052839,Fw_then_Bw,22870,9146,2.2865,True,1,2.4296022741077287e-05,1700.0154220052839,-1699.9996633385308,0.5318040105823911,0.5244826703954004,4284.89916569847,4233.810672304116,1789.1476724296808,1827.221463619935,407.8767111212983,421.6282555746602,84.09954482076496,85.92031674788814,0.9788085985243073,True,False,False,False,False
speed_1700rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm0.0Nm35.0deg.csv,41161,1700.0203393399715,Fw_then_Bw,22870,9146,2.2865,True,1,2.4294842204999878e-05,1700.0203393399715,-1699.993684674458,0.5587935447692871,0.5184480105526745,4317.808224975124,4529.411943318792,1844.1325689103905,1918.7853373584858,431.3007778088831,426.1571759623166,82.70818607343243,89.01360394997937,0.9291634357362923,True,False,False,False,False
speed_1700rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm100.0Nm25.0deg.csv,41162,1700.0130193385608,Fw_then_Bw,22871,9145,2.28625,True,1,2.4294251979981536e-05,1700.0130193385608,-1700.0010606522362,0.5658903974108398,0.5416663285966479,4366.861345867164,4255.903481194945,1796.1410731077194,1801.3804721829715,419.9999043985372,446.95816962466773,87.1109439817701,91.76960510812918,0.9492352492868426,True,False,False,False,False
speed_1700rpm__torque_100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm100.0Nm30.0deg.csv,41159,1700.0178806677773,Fw_then_Bw,22871,9144,2.286,True,1,2.4296022741077287e-05,1700.0178806677773,-1699.9972053454258,0.5014891018314529,0.4893913477037586,3916.2493582507523,3767.5998290061675,1598.954129219237,1568.3482730393284,405.02953045961476,418.48957499587414,73.73308191245087,77.83971445078352,0.9472424511406811,True,False,False,False,False
speed_1700rpm__torque_100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm100.0Nm35.0deg.csv,41158,1700.0126279987549,Fw_then_Bw,22870,9144,2.286,True,1,2.4296613052140532e-05,1700.0126279987549,-1700.0003346668866,0.4992259976766036,0.48581534065306187,3942.467264520791,3876.5386755886548,1612.7808347343941,1545.987761914603,407.1076830762649,406.728322448771,72.44077086565994,74.42490445196199,0.9733404617592392,True,False,False,False,False
speed_1700rpm__torque_200Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1700rpm/1700.0rpm200.0Nm25.0deg.csv,41161,1700.017210067017,Fw_then_Bw,22872,9144,2.286,True,1,2.4294842204999878e-05,1700.017210067017,-1700.0077106640674,0.5276129328800607,0.534989327813264,4054.158526317724,3956.0792210978916,1722.1682022138796,1687.4314314124606,422.33832835081563,437.9057331455443,84.25655594132878,88.46720440092218,0.9524044137247598,True,False,False,False,False
speed_1700rpm__torque_200Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1700rpm/1700.0rpm200.0Nm30.0deg.csv,41159,1699.9987700013057,Fw_then_Bw,22871,9144,2.286,True,1,2.4296022741077287e-05,1699.9987700013057,-1700.0091633332584,0.5354919994716738,0.4774886571492516,3803.0347398789672,3641.0005336320414,1582.4365369976476,1525.8233883977482,411.2507402896881,429.1769031262448,75.9981120431803,81.39620075157838,0.933681318555972,True,False,False,False,False
speed_1700rpm__torque_200Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1700rpm/1700.0rpm200.0Nm35.0deg.csv,41162,1699.99687000139,Fw_then_Bw,22871,9144,2.286,True,1,2.4294251979981536e-05,1699.99687000139,-1700.007375329733,0.5290098585342093,0.4764273374651111,3849.19426869601,3617.417750259029,1574.0322828291937,1555.509892553164,416.83332622096714,446.26094599561844,73.73972237110138,77.39059308360086,0.9528253943143239,True,False,False,False,False
speed_1700rpm__torque_300Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1700rpm/1700.0rpm300.0Nm25.0deg.csv,41162,1700.0150866660988,Fw_then_Bw,22871,9145,2.28625,True,1,2.4294251979981536e-05,1700.0150866660988,-1700.0055873456101,0.5374474664374702,0.5843860174838937,4095.3972687320856,3909.0516821788688,1772.31465280056,1695.9073096519203,455.35822283682137,454.15761300482666,86.85643539411103,89.77523425401158,0.9674877054439975,True,False,False,False,False
speed_1700rpm__torque_300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm300.0Nm30.0deg.csv,41159,1700.006648665294,Fw_then_Bw,22870,9144,2.286,True,1,2.4296022741077287e-05,1700.006648665294,-1700.002793339081,0.5255453385566398,0.5206279844667279,3856.1227265750404,3835.076567095757,1642.5669783352976,1663.9795131977742,442.5251039544036,461.16172603897223,76.24002227403251,84.36864798118224,0.9036534790866537,True,False,False,False,False
speed_1700rpm__torque_300Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1700rpm/1700.0rpm300.0Nm35.0deg.csv,41160,1700.0024579950452,Fw_then_Bw,22871,9144,2.286,True,1,2.4295432458697766e-05,1700.0024579950452,-1699.9950820075658,0.5226959959447868,0.5167726679550242,4074.275707050674,3881.1779154156743,1636.4602684971032,1646.8848001959036,432.8042071397249,460.9072629188177,75.39950087084435,80.9723783840127,0.9311755733944371,True,False,False,False,False
speed_1700rpm__torque_400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm400.0Nm25.0deg.csv,41162,1700.02704487221,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294251979981536e-05,1700.02704487221,-1700.0070399953984,0.5142571268759184,0.5879066690492891,4162.240563891828,3923.3552602423515,1827.7601049095663,1718.366827369026,445.5963974418864,449.3529653269433,84.36121523081965,87.2594060278061,0.9667864940994109,True,False,False,False,False
speed_1700rpm__torque_400Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1700rpm/1700.0rpm400.0Nm30.0deg.csv,41161,1700.002066664941,Fw_then_Bw,22871,9144,2.286,True,1,2.4294842204999878e-05,1700.002066664941,-1700.0044136560366,0.512860666882716,0.5212986725382507,4070.1414303230194,3804.021468385237,1710.3999972341626,1535.1157051328757,447.9714287886054,438.79714221452565,79.73486509672512,82.38288149445908,0.9678572010386397,True,False,False,False,False
speed_1700rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm400.0Nm35.0deg.csv,41160,1700.002122660711,Fw_then_Bw,22870,9145,2.28625,True,1,2.4295432458697766e-05,1700.002122660711,-1699.9982666651097,0.5223601959492044,0.5496853264050969,4289.658231816746,4003.330700409969,1754.491013735287,1662.567341923932,443.68205215964736,443.4245579304843,78.12266308751532,78.822854279133,0.9911169013350098,True,False,False,False,False
speed_1700rpm__torque_500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm500.0Nm25.0deg.csv,41162,1700.0136893378415,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294251979981536e-05,1700.0136893378415,-1700.0003346668866,0.5468913295771927,0.6314926625539101,4441.192517212721,4127.431381493257,1909.8221629858017,1764.7589349746331,467.58669742539485,458.70247681959876,89.19571699161679,92.47114442969172,0.964578923962974,True,False,False,False,False
speed_1700rpm__torque_500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm500.0Nm30.0deg.csv,41162,1700.0066486749952,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294251979981536e-05,1700.0066486749952,-1700.0105046511937,0.5171073232004346,0.5890240039054788,4321.106973414952,4086.3466759527,1804.4492743907083,1687.5026369092664,454.8946861266357,457.61259709106463,83.37765377336837,85.3110701731566,0.9773368638341547,True,False,False,False,False
speed_1700rpm__torque_500Nm__temperature_35degC,test,data/original_dataset/Test_35deg/1700rpm/1700.0rpm500.0Nm35.0deg.csv,41161,1700.0091073277872,Fw_then_Bw,22870,9144,2.286,True,1,2.4294842204999878e-05,1700.0091073277872,-1700.004916676941,0.5300153958764895,0.5977973341941833,4527.636099374057,4064.7427842486204,1861.841919198468,1681.9774499534565,447.7005834380634,444.14087647433007,84.34928811993812,83.58013567972195,1.009202574678313,True,False,False,False,False
speed_1700rpm__torque_600Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1700rpm/1700.0rpm600.0Nm25.0deg.csv,41161,1700.0241950057293,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294842204999878e-05,1700.0241950057293,-1700.005977996625,0.5339276685845107,0.646579331563089,4413.865772463668,4190.238394463995,1954.9993845075728,1840.9073144202914,484.3037222615292,461.6570667138148,90.61915993620458,91.75454540381898,0.9876258395416001,True,False,False,False,False
speed_1700rpm__torque_600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm600.0Nm30.0deg.csv,41160,1700.0031284599875,Fw_then_Bw,22870,9145,2.28625,True,1,2.4295432458697766e-05,1700.0031284599875,-1700.0077106640674,0.5542672588487676,0.63182799688866,4599.988152040305,4210.217553190702,1952.929637283614,1804.0006345507209,481.1159992498233,485.7651049180276,89.81482891563245,89.8225738270412,0.9999137754455393,True,False,False,False,False
speed_1700rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm600.0Nm35.0deg.csv,41158,1700.0133539938056,Fw_then_Bw,22870,9144,2.286,True,1,2.4296613052140532e-05,1700.0133539938056,-1699.9978759946923,0.5262154639540313,0.6921773310750723,4988.462817467325,4326.369452368272,2112.4964255093337,1767.7525012192293,476.7339251932753,454.7084366636227,91.57861882767973,88.16568726761034,1.0387104288055975,True,False,False,False,False
speed_1700rpm__torque_700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm700.0Nm25.0deg.csv,41161,1700.0227980703737,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294842204999878e-05,1700.0227980703737,-1699.9912260022634,0.5753899264771007,0.6717813472882881,4661.233511675664,4451.080520327196,2073.588944301309,1990.3957319258514,519.3677832683534,497.58813977223315,94.45689617818968,98.03030473176476,0.9635479195606623,True,False,False,False,False
speed_1700rpm__torque_700Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1700rpm/1700.0rpm700.0Nm30.0deg.csv,41162,1700.0108953410138,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294251979981536e-05,1700.0108953410138,-1699.987370656648,0.5946126572478079,0.7125173384945356,5118.996149394161,4304.72482306286,2204.630352259028,1842.9721641539797,515.233668826704,484.9093337857991,96.22756580597525,93.48430326735978,1.0293446326574194,True,False,False,False,False
speed_1700rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm700.0Nm35.0deg.csv,41158,1700.0252567328666,Fw_then_Bw,22870,9144,2.286,True,1,2.4296613052140532e-05,1700.0252567328666,-1699.9908906679289,0.5841068632435054,0.7240286601397656,5319.716152735191,4857.244367788517,2272.705169617984,2028.5207226870632,501.08342795101635,486.4287265708754,98.02520490488858,97.83577497014451,1.0019362031404349,True,False,False,False,False
speed_1700rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm800.0Nm25.0deg.csv,41162,1700.027715327451,Fw_then_Bw,22870,9145,2.28625,True,1,2.4294251979981536e-05,1700.027715327451,-1699.989828649753,0.6002002046443522,0.7135786387757435,4893.280166045541,4721.181855226307,2176.726801991299,2057.1559458969205,535.4823162642333,501.964721225886,97.14410433402917,102.18419963730406,0.9506763734396866,True,False,False,False,False
speed_1700rpm__torque_800Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1700rpm/1700.0rpm800.0Nm30.0deg.csv,41160,1700.0154499352598,Fw_then_Bw,22871,9143,2.28575,True,1,2.4295432458697766e-05,1700.0154499352598,-1699.9817266672228,0.6451552035284749,0.7377193348170294,5413.817397008643,4891.543424068276,2345.211738348098,2120.245707035337,530.8591109655936,511.07046270653865,104.66701017276137,103.28033566474913,1.0134263168209814,True,False,False,False,False
speed_1700rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm800.0Nm35.0deg.csv,41160,1700.0233286671573,Fw_then_Bw,22871,9143,2.28575,True,1,2.4295432458697766e-05,1700.0233286671573,-1699.9961440063394,0.6272734705514722,0.7721413470185325,5430.6893919901995,4873.752535786753,2344.675201177779,2088.5065507888607,535.9414595932321,509.3004365048728,100.82517497858134,100.30977171281846,1.005138116226986,True,False,False,False,False
speed_1700rpm__torque_900Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm900.0Nm25.0deg.csv,41161,1700.0284417978644,Fw_then_Bw,22871,9144,2.286,True,1,2.4294842204999878e-05,1700.0284417978644,-1699.9859740026295,0.6826784713969118,0.750403666946454,5165.374934829288,5169.701995328114,2359.136479348308,2237.776055634049,569.1818410441556,506.7667229894141,103.49964354099939,108.15819545459819,0.9569283502371826,True,False,False,False,False
speed_1700rpm__torque_900Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm900.0Nm30.0deg.csv,41158,1700.0300064343417,Fw_then_Bw,22871,9143,2.28575,True,1,2.4296613052140532e-05,1700.0300064343417,-1699.999999332552,0.6898585658442471,0.7525273443509377,5446.112035618626,5330.4434171875055,2388.7530624865576,2286.7796230316335,568.1120006456695,540.4384869196292,106.08335967981475,110.13281050254591,0.9632312041774549,True,False,False,False,False
speed_1700rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm900.0Nm35.0deg.csv,41159,1700.0226306699915,Fw_then_Bw,22871,9143,2.28575,True,1,2.4296022741077287e-05,1700.0226306699915,-1699.9891026644036,0.726376000481423,0.772811336597897,5793.23734079253,5698.240571655515,2495.1026588673813,2407.076694369516,546.931240352933,523.5523663815909,107.66015858280298,112.07827624775742,0.9605800712424605,True,False,False,False,False
speed_1700rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1000.0Nm25.0deg.csv,41159,1700.0456526681469,Fw_then_Bw,22871,9144,2.286,True,1,2.4296022741077287e-05,1700.0456526681469,-1699.999328663883,0.7093886670188567,0.7809140079189092,5482.5466747088285,5597.348123168605,2444.3194687364667,2419.9826097493315,598.9469190440104,545.9893150345124,108.16030374007823,116.81309607265582,0.9259261793113017,True,False,False,False,False
speed_1700rpm__torque_1000Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1000.0Nm30.0deg.csv,41161,1700.0226304032062,Fw_then_Bw,22872,9143,2.28575,True,1,2.4294842204999878e-05,1700.0226304032062,-1699.9868676745489,0.772867264459137,0.7603503181599081,5856.311711249874,6142.102306087144,2542.108273506028,2608.0235707753673,584.1403510596139,566.7358098283329,112.26471051754746,125.88900354285215,0.8917753525575645,True,False,False,False,False
speed_1700rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1000.0Nm35.0deg.csv,41160,1700.0235244728779,Fw_then_Bw,22871,9143,2.28575,True,1,2.4295432458697766e-05,1700.0235244728779,-1699.9964786615842,0.8285790584827737,0.7644296662572287,6052.293174434453,6735.476793255475,2589.2480060456364,2793.9187228686014,578.6760009473255,554.6850816126607,112.37834910343736,127.84753309060756,0.8790028746490796,True,False,False,False,False
speed_1700rpm__torque_1100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1100.0Nm25.0deg.csv,41158,1700.031570663365,Fw_then_Bw,22871,9144,2.286,True,1,2.4296613052140532e-05,1700.031570663365,-1700.0105326684813,0.7138586661315003,0.8261480058231427,5213.09875572797,5207.272277523817,2411.171731353079,2359.632911086237,667.907338855457,585.6599213110713,113.2314877013414,120.06272351982263,0.9431027747979298,True,False,False,False,False
speed_1700rpm__torque_1100Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1100.0Nm30.0deg.csv,41159,1700.0205070022882,Fw_then_Bw,22872,9143,2.28575,True,1,2.4296022741077287e-05,1700.0205070022882,-1699.9812239955645,0.8000249945325777,0.7653233381763584,5816.975503694131,6069.324468263581,2543.3467074480177,2612.9277315731083,613.1784077204885,575.7915424446763,112.76497714593462,123.78659811884062,0.9109627282726943,True,False,False,False,False
speed_1700rpm__torque_1100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1100.0Nm35.0deg.csv,41158,1700.0196693309892,Fw_then_Bw,22871,9143,2.28575,True,1,2.4296613052140532e-05,1700.0196693309892,-1699.9889349972364,0.9433557958498113,0.8021480073996372,6624.720699619957,7127.835217397931,2833.8432073596778,2942.025605440449,610.6761885544074,577.6466655594048,120.79567250157197,135.03039204861125,0.8945813654905576,True,False,False,False,False
speed_1700rpm__torque_1200Nm__temperature_25degC,test,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1200.0Nm25.0deg.csv,40255,1700.0449262656425,Fw_then_Bw,22872,8237,2.05925,True,1,2.4841634579555334e-05,1700.0449262656425,-1700.0008933343147,0.6914511662519089,0.8386093250010163,5111.2284068948165,5477.160580146483,2355.2032047511148,2375.471575260417,664.3012975119291,528.4186434184448,112.14699240604205,121.61384540650033,0.9221564537424595,True,False,False,False,False
speed_1700rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1200.0Nm30.0deg.csv,41158,1700.01860706058,Fw_then_Bw,22870,9144,2.286,True,1,2.4296613052140532e-05,1700.01860706058,-1699.9968699916885,0.8556249376852065,0.7911399976969733,5904.179598049904,6449.839984997199,2642.8499305247897,2769.1573368013906,645.4288649411409,603.0940309169183,114.9976055976822,128.27677330619736,0.8964803419492186,True,False,False,False,False
speed_1700rpm__torque_1200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1200.0Nm35.0deg.csv,41160,1700.0056426719918,Fw_then_Bw,22870,9143,2.28575,True,1,2.4295432458697766e-05,1700.0056426719918,-1699.9867000073816,0.9749275244150795,0.7980686690036691,6700.51545991232,7081.234897486135,2879.1523429008976,2930.939460396166,631.7592059749131,578.4502101794715,124.13659995740994,135.6560185697162,0.9150836156496351,True,False,False,False,False
speed_1700rpm__torque_1300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1300.0Nm25.0deg.csv,41158,1700.0305653006458,Fw_then_Bw,22871,9144,2.286,True,1,2.4296613052140532e-05,1700.0305653006458,-1700.0105046705964,0.731125968741253,0.8770266819435619,5381.181254051626,5752.497938617036,2521.0082739595236,2536.3523919880668,697.1135870330727,593.9054440882956,118.1001688842116,126.87471025074049,0.930840895327462,True,False,False,False,False
speed_1700rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1300.0Nm30.0deg.csv,41160,1700.0165393304392,Fw_then_Bw,22870,9143,2.28575,True,1,2.4295432458697766e-05,1700.0165393304392,-1700.008045998402,0.8236618693140372,0.8111446513794363,5810.155671012989,6490.813075409277,2556.9944417475654,2753.082127868765,651.8746976343209,605.3480119218873,116.97550494559435,134.94364102934918,0.8668471078244665,True,False,False,False,False
speed_1700rpm__torque_1300Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1300.0Nm35.0deg.csv,41159,1700.0119573397872,Fw_then_Bw,22870,9143,2.28575,True,1,2.4296022741077287e-05,1700.0119573397872,-1699.9883766596515,0.9324589239745364,0.8250586688518524,6487.145488305941,7152.19918638495,2798.348720409058,2950.1750928163347,666.2687945934522,593.2758200735404,124.15174588759328,140.49064099472162,0.8837011847092205,True,False,False,False,False
speed_1700rpm__torque_1400Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1400.0Nm25.0deg.csv,41160,1700.0445913290605,Fw_then_Bw,22870,9144,2.286,True,1,2.4295432458697766e-05,1700.0445913290605,-1700.0154219955828,0.7046941318549216,0.9089900025476254,5366.820089208385,5735.993994555429,2536.500363946061,2519.6672064066206,719.2551326183999,597.1768026902739,118.75481519964522,127.2589517629058,0.9331745512166052,True,False,False,False,False
speed_1700rpm__torque_1400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1400.0Nm30.0deg.csv,41157,1700.0056426622905,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.0056426622905,-1699.9982673247966,0.6826226793539263,0.8612126694060862,5145.717581035569,5372.800608165744,2386.220670193916,2364.8812848324264,687.858863387828,588.5437220334096,112.80834575277366,121.19489415435964,0.930801140921791,True,False,False,False,False
speed_1700rpm__torque_1400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1400.0Nm35.0deg.csv,41157,1700.0070400050997,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.0070400050997,-1700.0006693415344,0.8541719968584403,0.8489186875522137,6142.64945033883,6451.251202572618,2749.514589607815,2782.4737545846797,690.1260377395374,617.1315434430645,122.47935723858062,133.42905888457605,0.9179361547062431,True,False,False,False,False
speed_1700rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1500.0Nm25.0deg.csv,41159,1700.0459320649193,Fw_then_Bw,22870,9144,2.286,True,1,2.4296022741077287e-05,1700.0459320649193,-1700.0126280084564,0.7296167314052582,0.9163093248691894,5332.009498185334,5305.4330598869465,2602.0450341705327,2450.2136184272786,741.5546459628331,601.8579929710995,126.8279818763858,132.9440773121405,0.9539949762380563,True,False,False,False,False
speed_1700rpm__torque_1500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1500.0Nm30.0deg.csv,41159,1700.0098340019272,Fw_then_Bw,22870,9143,2.28575,True,1,2.4296022741077287e-05,1700.0098340019272,-1700.0070399953984,0.6896633421999923,0.8935113437473774,5259.263009066399,5165.060547491246,2486.1531548948733,2324.286240636957,716.6479601035003,588.4766348765879,113.89275493133935,118.27459263104174,0.9629519949954801,True,False,False,False,False
speed_1700rpm__torque_1500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1500.0Nm35.0deg.csv,41157,1700.002849334851,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.002849334851,-1699.9894379987381,0.7805789355188608,0.9085426766735054,5806.034659812075,6086.359929758507,2724.3086799982384,2675.4274109002836,729.0031157083829,613.0060544332082,122.20904278265151,130.80370693187433,0.9342934206467166,True,False,False,False,False
speed_1700rpm__torque_1600Nm__temperature_25degC,test,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1600.0Nm25.0deg.csv,41159,1700.0617459319378,Fw_then_Bw,22870,9144,2.286,True,1,2.4296022741077287e-05,1700.0617459319378,-1700.005977996625,0.6352919250884952,1.0446646871664598,5092.173292844836,4889.92354948996,2568.2732637224935,2306.3020831351423,805.4684612008713,618.6402814023044,126.9038904714307,126.64377476921803,1.0020539162125157,True,False,False,False,False
speed_1700rpm__torque_1600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1600.0Nm30.0deg.csv,41157,1700.011957330086,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.011957330086,-1700.0010613313254,0.6907253312722332,0.9180973283946514,5193.448219991433,5168.147928392227,2500.0225038825647,2364.103308320045,736.3393417424959,617.1731384737539,118.0140950223631,122.38020831991888,0.9643233709314977,True,False,False,False,False
speed_1700rpm__torque_1600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1700rpm/1700.0rpm1600.0Nm35.0deg.csv,41157,1700.0024580047466,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.0024580047466,-1699.9817826629926,0.7623066679420845,0.9191033313984462,5834.093538579008,5644.931861509574,2767.0785334707934,2526.555697918047,748.7939733830444,606.9445695196009,123.98112975401997,129.30792056713472,0.9588053787443813,True,False,False,False,False
speed_1700rpm__torque_1700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1700rpm/1700.0rpm1700.0Nm25.0deg.csv,40199,1700.0592873373535,Fw_then_Bw,22870,8185,2.04625,True,1,2.4876240702505037e-05,1700.0592873373535,-1700.028385986419,0.6580913419991248,1.0296333348376265,5214.437605658122,4900.9306821970295,2638.578324317768,2308.8365894556773,803.6973538849452,581.349588008379,129.16053250273762,129.84769364938984,0.9947079449211654,True,False,False,False,False
speed_1700rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1700rpm/1700.0rpm1700.0Nm30.0deg.csv,41157,1700.0241946661845,Fw_then_Bw,22870,9143,2.28575,True,1,2.4297203391889595e-05,1700.0241946661845,-1700.0175453334425,0.7258166636650003,0.9706799949829019,5431.921570561826,5314.934921140137,2769.2157111315273,2497.426877915949,783.147073643886,645.1490274495878,124.0198533797411,129.6354350770343,0.9566817383383162,True,False,False,False,False
