Poisition_Output_Reducer_Fw,Transmission_Error_Fw,Position_Output_Reducer_Bw,Transmission_Error_Bw
0.475289365276694,-0.0414309495437806,359.52353364788,0.0450040400014586
0.480789905413985,-0.0414792096451606,359.517958341166,0.0449868819334824
0.486326487734914,-0.0414899788389107,359.512394350022,0.0449818124377543
0.491917300969362,-0.0414492127792414,359.506827760488,0.0449723119077134
0.497508700937033,-0.0414107056961939,359.501222949475,0.0449256495523969
0.503045534715056,-0.0414230550319985,359.495614282787,0.0448748914300268
0.508555546402931,-0.0414607063351582,359.489999748766,0.0448170376691905
0.514016104862094,-0.0415462069207706,359.484379347414,0.0447532969244548
0.519503988325596,-0.0416046091257272,359.478799849749,0.0447330002909894
0.525026405230165,-0.0416283154231678,359.473244575784,0.0447400390348776
0.530605651438236,-0.0415955763311899,359.467699276283,0.0447560971028906
0.536171989515424,-0.0415775376468446,359.462158754468,0.0447763616409702
0.541726257652044,-0.0415765783861843,359.456570288166,0.044750779242122
0.547271808609366,-0.0415868560466492,359.451022055,0.0447641313069198
0.55273337289691,-0.0416805884905216,359.445493603125,0.0447994346463929
0.558231230825186,-0.0417400668886216,359.439934138209,0.0448097071339362
0.563778122887015,-0.04175247314123,359.43438959308,0.0448340301645658
0.56933163665235,-0.0417569776369646,359.428856698796,0.0448658255263581
0.574919516220689,-0.0417263629948366,359.423339813948,0.0449147354788693
0.580468503758311,-0.0417364657754433,359.41783667542,0.0449793019984099
0.585985891520977,-0.0417823002985642,359.412302188575,0.0450121497508462
0.5914606153965,-0.0418676477337385,359.406769545749,0.0450467442419722
0.596917234361172,-0.0419635905156497,359.401248218492,0.045092114142335
0.602407213300467,-0.0420267186642604,359.395775841549,0.0451891641650946
0.607959050685167,-0.0420321068830276,359.390279240906,0.0452635168219331
0.613580709323287,-0.0419681032906851,359.384702593088,0.0452532091499052
0.619189459830523,-0.0419122001367782,359.379118066281,0.0452328597475571
0.624725790694356,-0.0419316078641145,359.37353303656,0.0452144299040356
0.630213674157858,-0.0420038339998996,359.367943815887,0.045192543826488
0.635703736916184,-0.0420742326717232,359.362357947975,0.0451748093855713
0.641194805502892,-0.0421415600512205,359.356810050085,0.0451954671495969
0.646721916273236,-0.0421724675431392,359.351287381724,0.0452378599256917
0.652279034256935,-0.0421741863515308,359.345782063901,0.0452945691820332
0.657862722873688,-0.0421477688690288,359.340208936483,0.0452813506119583
0.66346887499094,-0.0420957048323203,359.334581997246,0.0452115717914694
0.669007301330566,-0.0421108605552263,359.328944077715,0.0451313197181662
0.674513373523951,-0.0421607018351438,359.323304984719,0.0450493364216982
0.680048950016499,-0.0421819618593986,359.317686008289,0.0449861172139663
0.68562819622457,-0.0421586218810148,359.312045909464,0.0449018221841015
0.691231917589903,-0.0421107105086094,359.306428777054,0.0448372897988065
0.696864053606987,-0.0420378728052242,359.3008171767,0.0447764578832448
0.702498871833086,-0.0419649709423879,359.295189483091,0.0446992729646354
0.708123967051506,-0.041897719104611,359.28954988718,0.0446130573261598
0.713723246008158,-0.0418531449711281,359.283914817497,0.0445322443995337
0.71928589604795,-0.0418439859320756,359.27828611806,0.0444579838483605
0.724885929375887,-0.0417966757806312,359.272677367553,0.0444038481386997
0.730505743995309,-0.0417299620396534,359.26703014411,0.0443091791944425
0.73611868545413,-0.0416698161917566,359.261364815757,0.0441938918074811
0.741696339100599,-0.0416431131050103,359.255702923983,0.0440851464450134
0.747214816510677,-0.0416775347875955,359.250116804615,0.0440534980380107
0.752770593389869,-0.0416754175814731,359.244553316385,0.0440415315733844
0.758320167660713,-0.0416810355253006,359.238964095712,0.0440065097079696
0.763933109119534,-0.0416234942774167,359.233346376568,0.0439464973460417
0.769553426653147,-0.0415604551211572,359.227714743465,0.0438689005916331
0.775142898783088,-0.0415284290072577,359.222098113969,0.0438053067705368
0.780726922675967,-0.0415021512250746,359.216503612697,0.0437668038341599
0.786253027617931,-0.041534987589273,359.210891174153,0.043714579394873
0.791727500036359,-0.041622483275205,359.205365907401,0.0437502935465091
0.797204822301865,-0.041702653591642,359.199906187132,0.0438492279429283
0.802716175094247,-0.0417454344110411,359.19439743273,0.0438983365922923
0.808276226744056,-0.0417406525869524,359.188892450184,0.0439514116326336
0.813844408839941,-0.0417297354179027,359.183343462646,0.0439596362407428
0.819377051666379,-0.0417507263933317,359.177747368813,0.043917435953972
0.824876502156258,-0.0418024468749536,359.172217575833,0.043939594183712
0.830297581851482,-0.0419344421886194,359.166661547497,0.043938179609313
