term_name,output_index,coefficient,selected,selection_probability,sign_agreement
temperature_bounded,0,0.0,False,0.9375,0.5777777777777777
temperature_bounded,1,0.0,False,0.9895833333333334,0.6105263157894737
temperature_bounded,2,0.0,False,1.0,0.6354166666666666
temperature_bounded,3,0.0,False,0.9895833333333334,0.8
temperature_bounded,4,0.0,False,0.9895833333333334,0.6947368421052632
temperature_bounded,5,0.0,False,1.0,0.6145833333333334
temperature_bounded,6,0.0,False,1.0,0.6458333333333334
temperature_bounded,7,0.0,False,1.0,0.59375
temperature_bounded,8,0.0,False,1.0,0.5104166666666666
temperature_bounded,9,0.0,False,0.9895833333333334,0.6526315789473685
temperature_bounded,10,0.0,False,0.9791666666666666,0.0
temperature_bounded,11,0.0,False,1.0,0.59375
temperature_bounded,12,0.0,False,1.0,0.6145833333333334
temperature_bounded,13,0.0,False,1.0,0.53125
temperature_bounded,14,0.0,False,1.0,0.59375
temperature_bounded,15,0.0,False,0.9895833333333334,0.5789473684210527
temperature_bounded,16,0.0,False,1.0,0.5416666666666666
temperature_bounded,17,0.0,False,1.0,0.5520833333333334
temperature_bounded,18,0.0,False,1.0,0.5208333333333334
